City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,,,9.300108783752593,17.326064929898525,21.984790712915906,,8.999079069366351,23.458040891341284,41.993450395502066,0.0,0.0,4.451480803349182,,
Ahmedabad,,,22.92752706654822,27.898913627823983,48.58971779228959,,22.989321459747213,39.11254302473624,32.22338802186446,0.3841698772494584,0.0,5.981237296425035,,
Ahmedabad,,,2.057257471543038,20.34539009460038,21.020597477756333,,2.0190121932232747,40.02639488696438,32.900427066514695,0.47224458148814286,0.7042624169519425,1.5394621785558102,,
Ahmedabad,,,1.4310912376981357,20.88879152355668,20.617650463937867,,1.420110176932942,56.66372318979067,40.61002696584552,0.010182217495739257,0.0,0.9584083103430822,,
Ahmedabad,,,2.2481303548477025,20.635301257272754,22.31349540070406,,2.272631923601592,44.2786249757364,39.33150745875464,0.05896942776633901,0.0,1.5602522227400026,,
Ahmedabad,,,2.239268153183542,21.57747403167995,23.472576032140093,,2.2064956321277363,42.3930023971993,40.5172913581477,0.020788485375573734,0.0,1.6017067583138918,,
Ahmedabad,73.09331535004276,,5.708770880045618,21.49046351012479,26.425141568748273,,5.638086721934931,37.91565942422451,64.26410889689333,0.030299490485075027,0.010098003180989195,1.4493911532321604,,
Ahmedabad,83.44587243971934,,6.997889961272741,29.345045561122706,33.47178382709576,,6.743433932952507,49.03361333056961,59.667693214924505,0.019817141017125093,0.0,3.2069923016735378,211.05825077578527,Poor
Ahmedabad,78.39193217115087,,14.101286362071104,29.053194503418624,40.904720431309514,,13.807649729905588,49.93725974055155,98.69783609989605,0.0406576466718681,0.0,4.790087198694206,331.1841691003082,Very Poor
Ahmedabad,96.1232863454231,,24.754229068407188,33.36314251108271,52.42626098100237,,23.93850625957554,65.59945438352194,115.90652454932132,0.2441764207719286,0.010093562379767076,7.552052404704807,517.9887777174965,Severe
Ahmedabad,139.4376351081939,,42.34129899064028,42.30896694178491,82.92260499575866,,44.300786338626295,73.94390815292415,100.95659941066845,0.3969693474880487,0.04116386591299832,25.69925829188906,777.7055002431763,Severe
Ahmedabad,175.64704977362095,,55.34189865010282,36.08042749794151,74.48000152485382,,54.20019994723257,52.54689335940474,110.29599949486314,0.46264302417217845,0.05973863229532023,34.7351830288048,902.1298687010583,Severe
Ahmedabad,134.01953830701865,,31.805636874887746,28.990235663778243,57.53500725031016,,31.39714572370511,34.595147188441025,73.61973387542284,0.16663871799293342,0.030011477387379585,11.706222342904319,663.7966302209536,Severe
Ahmedabad,81.782532081063,,2.3412863630232126,22.85572415301817,23.996255540621398,,2.371172466207075,24.951861179254855,47.502215907620254,0.0,0.0,0.0,295.43920165971565,Poor
Ahmedabad,59.146301185587355,,2.510116347566851,21.479569842603873,22.80647979453325,,2.6863765298319042,34.257177616533404,54.04462075451788,0.0,0.0,0.0,148.5325836355684,Moderate
Ahmedabad,83.25248743724424,,1.153684308757943,26.840209327375042,26.416363295784308,,1.1666566236083242,64.36506513815586,59.1083483890262,0.0,0.0,0.0,190.53918496847191,Moderate
Ahmedabad,88.03062210091679,,7.291864004696885,31.505794962162053,37.99826189181853,,7.2991991638590825,84.89400397631653,45.7225954554791,0.0,0.0,0.0,247.33220149411767,Poor
Ahmedabad,76.14463829924838,,8.866194241730982,27.41816183982446,33.84609203419326,,8.729045849637878,54.447891132636315,47.287066383880195,0.0,0.0,0.27268675159325617,387.9654761117224,Very Poor
Ahmedabad,114.04679263912924,,4.282499641656612,24.052128804456974,27.147696897109498,,4.369688194292605,49.547937101055844,39.47139934811055,0.0194984957995745,0.0,3.4599066971179115,345.74024301200336,Very Poor
Ahmedabad,106.54618090666803,,1.4623810137369444,18.13594076741029,18.504678279938336,,1.386526140439293,35.48807745605781,55.29707745163706,0.0,0.0,3.257204080557853,258.9450534961459,Poor
Ahmedabad,64.60895744007223,,6.282629612485914,23.756110022402606,28.703221313170705,,6.345962721991986,67.65357369720833,52.88251246024692,9.557315313204425,9.510221700209547,16.386931719792685,380.1035392367234,Very Poor
Ahmedabad,66.23207574026004,,14.250754894975163,30.11689491103071,44.152456126649675,,14.526970861382788,66.19465609360105,32.31236895833673,7.4628490359910575,17.70399455478972,2.5303133174764634,281.46669924545546,Poor
Ahmedabad,103.94694313386582,,18.490096802960778,40.32488186364435,56.82857754885241,,18.42048860859057,75.33274766639018,39.44740378520003,11.106304255642305,24.353426086700612,3.4448416522356173,499.42823285036684,Severe
Ahmedabad,175.43552302359532,,36.9917443089453,46.36152596923893,77.8140558401531,,38.06270107007949,99.29009288602653,36.48920252882418,17.69197460152651,53.0047125509424,6.841116873806656,759.3841376699694,Severe
Ahmedabad,113.61356257292407,,15.644100492002295,30.370738757660398,44.14939444641717,,15.489189606371086,67.24980196121689,34.35877343927226,10.393119190925798,28.368982258299102,3.1806566395559868,485.10791953199237,Severe
Ahmedabad,101.0467126487907,,20.014448302186977,27.7487128182644,47.46038027519227,,19.39217121881595,74.01666827020371,28.85176115875646,10.051372436606199,31.285523178782,4.153851895646447,536.4396544261724,Severe
Ahmedabad,82.50403595859409,,15.610707033857052,21.86523307573968,34.79912107375078,,16.031025524256073,54.48513853810727,36.578103641353344,8.431875308734368,19.141254772358547,2.539252346593459,456.8462172776974,Severe
Ahmedabad,97.71478570160654,,16.183910544136058,26.616247470380408,41.272143398479955,,16.162713989227115,42.93716959383593,39.10153664802689,10.177776777509655,32.420580386559955,3.8621061563690335,598.6543808071017,Severe
Ahmedabad,107.20520819293314,,10.787800317844399,30.779927489535165,42.165519164371915,,10.951324007390864,84.4367122319638,32.54242351732661,9.309471742012606,24.01739198927818,3.2096509842510623,435.14736049730027,Severe
Ahmedabad,138.2308384638886,,34.23281288996239,35.49352496944224,67.81233076600465,,34.808019121040715,101.3118203233939,39.87567011496517,20.2992369386168,44.392224227277886,7.454643212036152,590.1009317036657,Severe
Ahmedabad,250.22293837370864,,60.813849376866585,45.5888319532108,104.33621791660164,,61.25006277765071,85.48040725934631,34.00278928511089,21.68729848649047,53.516386751492256,15.247753481377126,1147.0413462529962,Severe
Ahmedabad,139.60353562394926,,44.2816298693047,46.27032917955175,91.52875859211841,,46.55978291476756,64.1237514796593,33.44076228936829,7.3179624341513305,22.502820793608066,8.542759964311845,674.741411054527,Severe
Ahmedabad,238.72097321825706,,76.93003416712973,55.085446928837456,130.60202944030846,,78.10668434067236,86.46733958399199,37.335788473569686,50.760464933105474,159.41737388401444,29.248500638129773,1224.6932998537197,Severe
Ahmedabad,119.32055549071202,,12.78136149461507,31.960490591388275,41.68451813509528,,12.771387579979637,62.17738075440605,38.37866667153555,16.831052006871168,46.612731896703,6.096941743980105,427.89619192927387,Severe
Ahmedabad,52.98115731234409,,2.185351341972335,10.41147976520606,10.205980913541705,,2.2613282586715466,32.6642719864319,66.96674566759611,3.91849508395165,11.473654542766637,0.8464086978152371,300.1922270546512,Poor
Ahmedabad,,,,,,,,,,,,,,
Ahmedabad,,,,,,,,,,,,,,
Ahmedabad,,,,,,,,,,,,,,
Ahmedabad,60.50396074231107,,3.5469127617498226,16.33522458831415,20.382774621767197,,3.641243609669175,28.88877544756703,30.466783128457188,2.6960080805290985,1.5894639421230619,1.3021887404401462,,
Ahmedabad,58.225775498568304,,9.23423808191132,17.178235579551274,27.93146353030915,,9.156748570350272,30.102326489183753,34.94452982958038,2.049806809553412,0.5498430510899891,0.22015965895367462,189.84307409669302,Moderate
Ahmedabad,91.33054430680399,,13.292327338117195,28.561098016176896,40.95676962111727,,12.888499462485647,39.47792691000092,38.28165482758209,2.7471251394506138,1.7587487247959044,2.2817452863251892,404.19536511728705,Severe
Ahmedabad,96.6144923340468,,17.733467430771213,29.049778002366597,47.16730564014958,,18.280552750908683,61.58236268739439,46.383073270612506,5.45716643366543,2.5763177147959495,1.5376555056147996,389.65081030334875,Very Poor
Ahmedabad,171.95115286919474,,48.587442367049775,42.483057109707445,85.83313620126012,,48.1623764220233,79.73993274165579,59.66796771475639,9.425376628229143,10.090486447403444,4.056470363310401,801.4962980524118,Severe
Ahmedabad,,,,,,,,,,,,,,
Ahmedabad,109.06863106346594,,2.5951586754907963,16.45828697931015,18.590522761324138,,2.5316271353508855,29.187115939420643,68.03463199688709,17.680197887482198,5.672219026978333,0.3820716224019234,,
Ahmedabad,71.62185367668182,,3.60749810256391,17.05828922657947,19.650452554874697,,3.550570748659819,30.85182256977005,57.515693228666066,3.754735499818597,7.998640703454936,0.6516306586116442,191.9164251188624,Moderate
Ahmedabad,118.84363798641117,,4.042349788174809,23.489402468678886,27.721769934795745,,4.220462517888117,48.725468662175935,48.380150014523984,4.9898551662020045,12.078812693181916,1.4156931448310783,225.39410960104192,Poor
Ahmedabad,108.2737574154443,,5.327209967396575,24.942718988779006,31.565787558657995,,5.350043308035719,39.27146656611656,59.96859684826102,5.676482630757805,13.987905533043005,1.6894053033377896,303.21516778923035,Poor
Ahmedabad,120.53077986789322,,3.9561768193662266,29.05692274863197,32.06107575296792,,4.222168805517776,54.868068919849634,51.481781774851555,7.9749095908360665,21.33124577089078,2.7391997600941322,339.13818549226175,Very Poor
Ahmedabad,107.07868564759444,,4.330395556519041,26.940059621803737,30.99336173792534,,4.250050544706238,71.32927089750022,41.63662795286284,9.244109517512054,15.279869239808518,1.671525668110975,257.8849571897288,Poor
Ahmedabad,95.40013941185113,,3.5884863995847947,21.52357511800673,24.315676560650857,,3.68946870071574,64.17358188891568,46.24011122200512,5.353021925071165,15.151129349098271,2.222146699954038,243.82562507337448,Poor
Ahmedabad,82.61720329810416,,6.507854956430556,24.99100829311536,30.103633015627118,,6.5645452202893555,68.64043060114747,34.2353336356072,8.407898671275701,20.878887115218035,3.3128787269420563,238.31338699724517,Poor
Ahmedabad,49.96271559330979,,3.0819307244719494,14.1870932136564,15.950702940996559,,3.082718838429552,48.31712239356961,37.056243042174756,4.414554531942482,11.782635892932976,1.1326936262942737,218.08738019593866,Poor
Ahmedabad,30.907830269902842,,2.6529915668369375,14.495018579802249,17.042403368605456,,2.7324967067488197,44.302935670827544,55.749869315963416,3.5701082476562234,9.614698705151204,0.8676970979241633,114.53355609348495,Moderate
Ahmedabad,50.56398723174278,,5.235101866409177,30.090054841948575,31.894957730177648,,5.423327529875764,61.372776847331025,44.91837530401344,5.493048573820763,15.02290981905995,1.6458160773092099,230.60746771348767,Poor
Ahmedabad,56.80112900421843,,25.18018514775702,30.130705636207708,54.95104756578874,,24.8479972567575,58.18196010863885,52.80751671698359,9.472573719947896,33.64736544062741,4.618978005515246,290.66543969418456,Poor
Ahmedabad,103.71262610523304,,46.942301204284824,36.09162340625884,79.27278269509958,,45.00376055568563,53.80056692459168,45.330308567858985,20.703181966808174,73.06507918588095,12.876975455847466,903.0112606087995,Severe
Ahmedabad,96.16615963672801,,23.103323602531926,36.14617456265367,59.26963713417852,,22.355497961259,61.201884027552836,46.453518744396874,17.422965249042967,52.38222276173608,8.030223600231002,725.4788353011744,Severe
Ahmedabad,113.30964948371081,,22.408036518848895,42.53002989538234,65.39503856965614,,21.657084503429772,64.42559503873848,51.00889201341948,18.482191607224163,56.98648230070339,8.91102181705262,585.1414303012242,Severe
Ahmedabad,111.82874214428823,,25.930512193097183,40.699808384896194,64.09088484098586,,25.656631066147774,75.5874622583523,46.27027899575634,15.627019027277436,49.4071038215006,7.11115656741102,583.968479532576,Severe
Ahmedabad,130.98934024331092,,46.740318591194104,41.391811394042094,84.9400454462833,,45.50170597377503,66.21446251405492,42.70490049242388,24.403693186005327,88.38591448080183,12.359326059295407,841.7825835336016,Severe
Ahmedabad,148.68501711401782,,27.41918948932232,30.848624195618612,58.57663753265013,,26.87568853172303,50.29093851820319,35.41146336130016,18.354934162320276,69.38268958887278,10.087655135219332,727.7405010583358,Severe
Ahmedabad,163.34836957377507,,23.782783536121876,35.24877951645144,59.517092705113164,,23.816503285659106,62.092611633860926,42.71116962723374,28.762542717683704,63.213427160638645,8.484074356508396,593.6609695437,Severe
Ahmedabad,170.0002065941044,,18.566607236505618,45.21704147326714,61.99310313139216,,17.792939319513113,79.20499047824742,54.74909471815345,24.099032619086174,67.03144328062646,9.526142052779186,604.9957254631717,Severe
Ahmedabad,148.88965975071875,,6.359081225879555,33.77645873826369,39.101132343817454,,6.340090809693626,47.22284484291415,17.491331551611236,14.453340169213039,41.01918961200208,5.865636166621862,445.11068710612295,Severe
Ahmedabad,156.50904127106745,,5.936533573150585,28.042552351870178,32.12278587921632,,5.967598088791021,144.42869050772302,39.77298806796511,13.63488173181457,21.670359102872535,2.8599889745306664,316.822894237986,Very Poor
Ahmedabad,238.7157041604594,,4.999446804349533,22.071410139661616,25.703100223021483,,5.047711516623766,94.64866527888613,41.036316312350344,8.802944293430599,15.258739659733271,1.238834511765276,374.182649789524,Very Poor
Ahmedabad,130.65098834041876,,4.071590431133339,17.95674043942432,20.64704445043649,,3.895780770619141,57.15809446194622,38.164894572226935,5.7104269218734185,11.504930492998188,1.0400457040061861,336.262099288438,Very Poor
Ahmedabad,134.0496919154301,,6.474971317675444,20.592282008631564,25.631834092463546,,6.659145921212835,51.16575243664206,59.42908761118093,9.42921236195331,21.081154750701455,2.2915251716445213,333.96731105115146,Very Poor
Ahmedabad,96.08657975539141,,3.7106085169632577,19.690256128757824,22.79582169953938,,3.7673008421444267,63.35905952891164,44.45746505896193,7.48804693104427,13.423385075709778,1.6352598425556748,328.8135888476599,Very Poor
Ahmedabad,78.70016894878103,,5.419143781831204,19.61185149699565,23.22034033725594,,5.23159145138073,102.09649814413464,26.897704481140693,9.902158873682648,11.891062131623999,1.5850920382644298,230.907047820856,Poor
Ahmedabad,53.37178589097944,,4.3463395308572155,14.196203468037073,17.577718050509073,,4.082267595594042,41.70085929106235,22.011155228036706,4.385974080835165,7.1948049523217,0.41161007851669945,169.24004634948525,Moderate
Ahmedabad,60.79294666975871,,5.501762576769977,15.512533165444061,17.798700277064675,,5.647026320984657,38.209669023409724,4.600329733830975,5.017262888991445,8.145185472833857,0.7134301126545702,224.1926097565299,Poor
Ahmedabad,159.62830808219817,,4.0003080770264825,16.86061529259937,20.962783628083976,,3.7963899193698816,26.001818057496717,35.69314517096499,3.9072961620656663,11.074463305842134,0.9985504988248672,,
Ahmedabad,120.90815801208025,,4.295958874535031,20.76684890018346,24.815607191748953,,4.3560527254959815,36.04732692751942,35.582753441136326,6.130061737926245,15.92006534090111,1.6997872342435432,302.48557864425226,Very Poor
Ahmedabad,138.58192357548185,,5.725702344064864,25.99192764816445,31.089760494592532,,5.554685779710917,85.78961951318796,30.08577380576518,11.227395574210203,24.917037613487118,3.080461621432825,311.4049463377142,Very Poor
Ahmedabad,146.6713061801592,,15.64730558367499,31.05651149327713,46.90908881678604,,15.41353636326656,67.10447276420142,27.63874345895956,17.437940389471695,48.96707379206641,7.713447163965989,391.2171892612726,Very Poor
Ahmedabad,87.93560829507095,,3.2992814032604185,26.371124927243816,28.513371989896303,,3.2154084321652867,57.476372278103355,36.58081933545063,7.567391934174095,28.938909505679895,4.0286865262836065,411.5681100918447,Severe
Ahmedabad,136.9147902305127,,5.852100532958845,26.410454528400887,28.397947331944426,,5.974089774355371,33.57655493389654,7.056852129386738,0.0,0.0,0.0,,
Aizawl,33.379093569616494,46.25924919633761,7.029625637364738,2.753637917756373,12.058029811632341,27.040798951864563,0.588635167297455,4.590282125654895,4.55065722553156,0.029774791365107113,0.29712125395544003,,,
Aizawl,29.055636482365657,38.239749834258184,7.095599791676728,1.227604203235746,10.544892010066585,25.480740092427805,0.5663848597787544,4.174305857000633,2.902133588452389,0.009708505175886615,0.07855646971028094,,51.76156609905967,Satisfactory
Aizawl,37.183344115133465,47.65764542117986,7.254649007217274,0.9004150196051198,10.355385762768757,29.26195577917693,0.5650810958510308,4.4274502645236335,0.1932678988736587,0.0,0.0,,61.510868846103214,Satisfactory
Aizawl,42.6080144043608,51.37435163726966,7.211846084171776,1.0837409308140835,10.359998957899874,28.443648714151973,0.5542522963678279,4.456991281247768,0.41217153087563624,0.0,0.0,,63.37946328075307,Satisfactory
Aizawl,34.873582373705624,41.0413223124221,6.683595759125725,0.3530640418635049,9.697746843370764,28.581752979876594,0.4660831379481613,4.729889024485973,0.293394656454319,0.0,0.0,,69.97461606641218,Satisfactory
Aizawl,27.041522865631993,34.31313254453192,5.574811967768944,2.3116765723027077,8.065382241887429,24.729664825177565,0.5123444239451509,4.907052498909759,12.906361639828805,0.13164353545217924,0.698206914592555,,54.39373607322434,Satisfactory
Aizawl,27.45423911797782,35.402731912951054,3.2214206990276444,2.1690072944924546,3.3401525637525484,24.84320885616699,0.4818148801655837,4.8360145423800525,6.159394568173916,0.24894501778702735,1.3359400993963202,,40.16223852078471,Good
Aizawl,30.975168894444394,43.63443525266594,3.0223459345334174,1.4490278566143904,5.268616148886236,23.433712815779156,0.4598318283886316,4.998981935310375,8.713660080718466,0.24545210155899552,1.198274334313302,,50.27913988544916,Satisfactory
Aizawl,43.91489703991009,54.14628303333194,2.8659988694877034,1.3271366819461878,5.214266471135464,22.413523087265567,0.4822191290477579,5.32313401734993,9.99680131310058,0.2563662796904247,1.1040015571260053,,62.089763316930856,Satisfactory
Aizawl,34.63819105947593,42.63247342006969,3.0550017665116194,0.8134075605125819,4.667142721225086,24.25629726239816,0.4856649728093177,5.410278650957452,6.262462992874066,0.2681395253893896,1.1457215949519008,,71.1229332421567,Satisfactory
Aizawl,51.94779138017225,58.217900401573374,2.9850506516679847,0.8905389141004685,4.721247517642837,24.148370876665737,0.4966425579886413,5.729267134647027,8.618228837910157,48.25328284045245,49.70989984608216,,69.09792997004782,Satisfactory
Aizawl,34.04574457722956,40.415187183197745,2.972837319454254,0.13250646694735374,3.699617966166374,17.989903319428734,0.35754266332785173,5.415713216895779,5.5116927390171915,12.74284237312002,13.557229982186833,,71.51013319028792,Satisfactory
Aizawl,34.246925209310376,42.16873522581914,2.925748163456904,0.16187392601478012,3.7298753057987852,20.53941714279394,0.3300877941653922,5.486993829171621,5.82909779337739,64.22446458355633,62.68422145453861,,52.12617968376128,Satisfactory
Aizawl,46.428902453706584,55.66745523073073,3.036395866474429,0.13911591556361724,3.697862274595883,20.460906635513826,0.3652823613771219,6.034737637379303,5.706307479968996,0.3419690376589476,0.3237396803569274,,67.03356358046241,Satisfactory
Aizawl,52.915938784713155,63.53368620818165,2.95136101783385,0.17142978739455442,3.6509957097104664,25.7943118297762,0.44400546302494814,6.909042638551441,6.489451653855536,0.2243224445016553,0.8389512186702139,,96.37176333803201,Satisfactory
Aizawl,55.083328411570584,61.62643525071142,2.9991587184538813,0.12947204109381732,3.5452920219517514,25.57502485963656,0.40880291891967824,6.898860682032475,5.890498094250524,0.24842539849450965,0.8824385506296076,,88.6878607867478,Satisfactory
Aizawl,45.11166264274914,54.916405897035226,2.9249080506376735,0.10861222830207372,3.601893313024492,27.92554985819115,0.3925937031681139,7.280217225275885,6.419929165643318,0.21890902260127057,0.8334579307786448,,83.39860254441045,Satisfactory
Aizawl,49.63267740120043,59.62810084504168,2.8891534010883824,0.3436005886779802,3.8080987841912117,30.240373879249944,0.4381784514741374,7.891930871283477,8.815756892783018,0.22970973383154042,0.6690147946257188,,72.08215667033589,Satisfactory
Aizawl,34.34445256111158,41.62287339683319,2.8623718144634323,0.13241227809383932,3.6341212109923333,29.704911299922866,0.3641767334524005,7.526004644680395,7.865577409872317,0.19289308768725927,0.5794104052863923,,79.4939722526805,Satisfactory
Aizawl,39.09977497462682,48.55551202786829,2.8946685971892205,0.23627163273952798,3.855876273326002,28.066005572967704,0.42412491567588484,7.534054066774386,7.442734634521564,0.18568669225682488,0.7109192296773235,,61.63895549623519,Satisfactory
Aizawl,27.664656448427234,34.684680642532484,2.9569075003321146,0.25044860480862624,3.8433528525784415,31.05193563096294,0.3993696287083773,7.909710925521819,6.6383755818612356,0.18016385397414486,0.8175762033491601,,49.89596387517455,Satisfactory
Aizawl,37.79049644651196,48.40375489822863,2.90296269351176,0.2679426427222232,3.99034431891848,33.09134517793439,0.472753857346814,7.966556869055548,6.299466665731284,36.587277665407,37.19137334872044,,61.34668819107047,Satisfactory
Aizawl,36.5659300024683,48.98832807925678,2.9173924071725197,0.24987550955765298,3.839583402546417,31.93045300761305,0.41234038249854016,8.204625482204127,9.278601453637888,0.15283486022072382,0.5332194964107381,,63.69122488227403,Satisfactory
Aizawl,29.9100756177717,40.151275596735,3.009275826362239,0.20881833699647656,3.8970598479520664,22.923410537784157,0.286648492821517,8.46368502901507,10.7215985011066,0.07980213298490883,0.4566075431341339,,52.94908735334452,Satisfactory
Aizawl,23.10373740286355,41.75929057680366,2.8958746272143374,0.2558785334361505,3.849533947475994,21.57099798544258,0.2602899794641115,8.269750408156744,11.068296884573257,0.08044986120338445,0.4320895540472021,,43.02039137669617,Good
Aizawl,26.705322661528808,34.2737399818878,2.9216036309212225,0.08232117912505169,3.62449213051952,26.167270033228558,0.3012947687031265,8.722870727886665,5.887443818847268,10.083599304482025,10.403833268401879,,45.15435300565612,Good
Aizawl,35.79165483094423,45.59607052030474,2.993095512474206,0.1481434055245417,3.7032988125929736,25.433613872721818,0.3169706917990506,8.508892020386991,7.9774225731130555,0.12032381243186097,0.5200802239702611,,48.35452279609737,Good
Aizawl,33.0432529594968,41.508382777426164,2.8817513661125207,0.3059001843515399,3.7983857878943392,23.15228528491605,0.31005739015231776,8.948874675892439,13.870787043496756,0.12067716488356374,0.3798660834973998,,62.048998701612724,Satisfactory
Aizawl,24.79200215832341,31.85113914040844,2.9298641408565618,0.1751133016573379,3.7204149363913297,24.64810552380569,0.26860021493472747,8.49597743625449,9.786194955220221,0.08028156381052597,0.4052058196653039,,45.439150456826624,Good
Aizawl,39.93955453157227,45.540596266568336,3.3621434046198115,0.31911750567614716,4.467632994359876,22.73001972171046,0.4045561169127781,7.903328113314433,7.584767229596669,6.236923967784422,6.733302214341847,,60.297120278027414,Satisfactory
Aizawl,38.15647210349443,44.23934018126996,4.205093431996001,0.13069986109877377,5.919341426833993,28.33685664669608,0.4114394762602023,4.53725271044214,5.50160526942552,0.1671600639431237,0.7237620138590699,,64.03073898837367,Satisfactory
Aizawl,29.90035952619307,35.829682314372064,4.4118067695527605,0.17170960381400172,5.78653455372884,29.977021963344654,0.3596708543326397,4.814426763858599,6.841082079524844,0.1480177010832405,0.7045017708992065,,56.44581534883207,Satisfactory
Aizawl,20.759180894525446,26.752004083669796,4.280017415181713,0.11499985734751372,5.400590835324607,26.6564480222483,0.2795500253599706,4.578195566703355,8.882228679184683,8.169133067375478,8.656368562023097,,40.39732021283028,Good
Aizawl,29.120061022214202,34.40592977499288,6.223882407136258,0.3960177243963755,8.708572499386856,28.74521316342376,0.35960964700098497,5.504673764068389,10.398905807440777,0.11692791743174064,0.5675049376268644,,42.031063863273666,Good
Aizawl,46.41689028985807,51.071615196356355,9.873788700009694,0.43311927449022414,14.037799391192978,31.43907260338194,0.4640407261962797,5.5928304686272305,2.930143767690996,28.7392755858648,30.827182498461134,,64.5526773803938,Satisfactory
Aizawl,41.67396183877031,49.434716717296375,11.661210209264192,0.5082214154938168,15.068893868899412,30.770115902852712,0.42183364051316175,5.819877519823221,0.7245885541000257,1.492866434643161,2.0045580705754444,,76.00336509959467,Satisfactory
Aizawl,22.422231709123047,28.020605585077238,11.476082945414111,0.337950556861337,14.776219804176646,23.401486481701316,0.28439729587698753,5.377145852449545,0.79761827036076,4.352313746866093,4.658522873765997,,47.18750267934877,Good
Aizawl,15.175429275451235,18.965243199215518,11.185698415309652,0.36758186210562355,15.813313869157142,15.212558701815388,0.21647786763999238,5.497354239155606,2.494914509054147,0.05069582471824389,0.3511326846124203,,34.3406951853109,Good
Aizawl,19.772718895060976,25.260720395570985,11.428689835322007,0.24777986929872675,14.79908505578125,17.66383412298988,0.24709698285338388,6.019060137468552,1.200320834423915,0.05106554132213803,0.3154090223777573,,31.2522957911321,Good
Aizawl,10.563745401505502,14.773380330998734,11.111268961363287,0.10995451716138743,15.814149907754846,18.148994176754496,0.22122855779314807,6.340117268770378,1.239377257887148,0.029904843574805537,0.32483869025486595,,24.85606739646464,Good
